MSA GEOID,Core Based Statistical Area,Pollutant,Trend Statistic,Number of Trend Sites,Pollutant 1990,Pollutant 1991,Pollutant 1992,Pollutant 1993,Pollutant 1994,Pollutant 1995,Pollutant 1996,Pollutant 1997,Pollutant 1998,Pollutant 1999,Pollutant 2000,Pollutant 2001,Pollutant 2002,Pollutant 2003,Pollutant 2004,Pollutant 2005,Pollutant 2006,Pollutant 2007,Pollutant 2008,Pollutant 2009,Pollutant 2010,Pollutant 2011,Pollutant 2012,Pollutant 2013,Pollutant 2014,Pollutant 2015,Pollutant 2016,MSA,Population 1990,Population 1991,Population 1992,Population 1993,Population 1994,Population 1995,Population 1996,Population 1997,Population 1998,Population 1999,Population 2000,Population 2001,Population 2002,Population 2003,Population 2004,Population 2005,Population 2006,Population 2007,Population 2008,Population 2009,Population 2010,Density 1990,Density 1991,Density 1992,Density 1993,Density 1994,Density 1995,Density 1996,Density 1997,Density 1998,Density 1999,Density 2000,Density 2001,Density 2002,Density 2003,Density 2004,Density 2005,Density 2006,Density 2007,Density 2008,Density 2009,Density 2010
41180,"St. Louis, MO-IL",SO2,99th Percentile,4,130,145,165,122,158,159,121,108,109,121,95,116,92,102,64,92,53,51,69,43,39,20,20,20,21,15,15,"St. Louis, MO--IL MSA",2444099,2460049.8,2476000.6,2491951.4,2507902.2,2523853,2539803.8,2555754.6,2571705.4,2587656.2,2603607,2624535.9,2645464.8,2666393.7,2687322.6,2708251.5,2729180.4,2750109.3,2771038.2,2791967.1,2812896,458.5,453.38,448.26,443.14,438.02,432.9,427.78,422.66,417.54,412.42,407.3,399.19,391.08,382.97,374.86,366.75,358.64,350.53,342.42,334.31,326.2
44300,"State College, PA",PM25,Weighted Annual Mean,1,,,,,,,,,,,13.7,13.7,11.8,13.6,13.3,13.4,11.4,11.9,10.8,9.4,9.1,9.5,9.8,8.6,8.7,8.4,7.2,"State College, PA MSA",123786,124983.2,126180.4,127377.6,128574.8,129772,130969.2,132166.4,133363.6,134560.8,135758,137581.2,139404.4,141227.6,143050.8,144874,146697.2,148520.4,150343.6,152166.8,153990,111.8,112.88,113.96,115.04,116.12,117.2,118.28,119.36,120.44,121.52,122.6,124.21,125.82,127.43,129.04,130.65,132.26,133.87,135.48,137.09,138.7
44300,"State College, PA",PM25,98th Percentile,1,,,,,,,,,,,41,41,36,35,38,40,32,33,30,23,26,29,23,21,20,21,17,"State College, PA MSA",123786,124983.2,126180.4,127377.6,128574.8,129772,130969.2,132166.4,133363.6,134560.8,135758,137581.2,139404.4,141227.6,143050.8,144874,146697.2,148520.4,150343.6,152166.8,153990,111.8,112.88,113.96,115.04,116.12,117.2,118.28,119.36,120.44,121.52,122.6,124.21,125.82,127.43,129.04,130.65,132.26,133.87,135.48,137.09,138.7
44460,"Steamboat Springs, CO",PM10,2nd Max,1,162,127,110,151,154,135,137,112,77,121,96,79,98,101,81,83,79,90,111,82,90,79,93,77,81,68,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44700,"Stockton-Lodi, CA",NO2,Annual Mean,1,26,25,23,24,24,22,23,22,23,24,21,19,21,18,17,17,18,16,17,15,14,15,14,16,13,12,12,"Stockton--Lodi, CA MSA",480628,488925,497222,505519,513816,522113,530410,538707,547004,555301,563598,575768.8,587939.6,600110.4,612281.2,624452,636622.8,648793.6,660964.4,673135.2,685306,343.5,349.43,355.36,361.29,367.22,373.15,379.08,385.01,390.94,396.87,402.8,411.78,420.76,429.74,438.72,447.7,456.68,465.66,474.64,483.62,492.6
44700,"Stockton-Lodi, CA",NO2,98th Percentile,1,100,100,80,90,90,79,80,74,75,72,68,68,64,65,54,58,60,56,63,54,49,51,52,57,54,48,45,"Stockton--Lodi, CA MSA",480628,488925,497222,505519,513816,522113,530410,538707,547004,555301,563598,575768.8,587939.6,600110.4,612281.2,624452,636622.8,648793.6,660964.4,673135.2,685306,343.5,349.43,355.36,361.29,367.22,373.15,379.08,385.01,390.94,396.87,402.8,411.78,420.76,429.74,438.72,447.7,456.68,465.66,474.64,483.62,492.6
44700,"Stockton-Lodi, CA",O3,4th Max,1,0.083,0.082,0.083,0.078,0.085,0.09,0.08,0.071,0.086,0.085,0.076,0.076,0.074,0.075,0.073,0.073,0.083,0.075,0.077,0.07,0.07,0.066,0.072,0.064,0.071,0.069,0.066,"Stockton--Lodi, CA MSA",480628,488925,497222,505519,513816,522113,530410,538707,547004,555301,563598,575768.8,587939.6,600110.4,612281.2,624452,636622.8,648793.6,660964.4,673135.2,685306,343.5,349.43,355.36,361.29,367.22,373.15,379.08,385.01,390.94,396.87,402.8,411.78,420.76,429.74,438.72,447.7,456.68,465.66,474.64,483.62,492.6
44700,"Stockton-Lodi, CA",PM10,2nd Max,1,138,134,88,103,93,93,61,72,95,123,86,97,78,63,56,76,80,68,83,57,49,53,58,69,67,51,54,"Stockton--Lodi, CA MSA",480628,488925,497222,505519,513816,522113,530410,538707,547004,555301,563598,575768.8,587939.6,600110.4,612281.2,624452,636622.8,648793.6,660964.4,673135.2,685306,343.5,349.43,355.36,361.29,367.22,373.15,379.08,385.01,390.94,396.87,402.8,411.78,420.76,429.74,438.72,447.7,456.68,465.66,474.64,483.62,492.6
44700,"Stockton-Lodi, CA",PM25,Weighted Annual Mean,1,,,,,,,,,,,15.5,13.9,16.7,13.6,13.2,12.5,13.1,12.9,14.4,11.3,10.6,11.3,12.4,17.7,12.1,12.8,11.8,"Stockton--Lodi, CA MSA",480628,488925,497222,505519,513816,522113,530410,538707,547004,555301,563598,575768.8,587939.6,600110.4,612281.2,624452,636622.8,648793.6,660964.4,673135.2,685306,343.5,349.43,355.36,361.29,367.22,373.15,379.08,385.01,390.94,396.87,402.8,411.78,420.76,429.74,438.72,447.7,456.68,465.66,474.64,483.62,492.6
44700,"Stockton-Lodi, CA",PM25,98th Percentile,1,,,,,,,,,,,55,58,50,41,36,44,42,48,62,40,30,45,34,56,45,39,32,"Stockton--Lodi, CA MSA",480628,488925,497222,505519,513816,522113,530410,538707,547004,555301,563598,575768.8,587939.6,600110.4,612281.2,624452,636622.8,648793.6,660964.4,673135.2,685306,343.5,349.43,355.36,361.29,367.22,373.15,379.08,385.01,390.94,396.87,402.8,411.78,420.76,429.74,438.72,447.7,456.68,465.66,474.64,483.62,492.6
45060,"Syracuse, NY",O3,4th Max,1,0.089,0.089,0.085,0.08,0.077,0.09,0.07,0.079,0.082,0.086,0.074,0.085,0.091,0.081,0.066,0.077,0.071,0.081,0.07,0.061,0.073,0.069,0.074,0.065,0.063,0.063,0.067,"Syracuse, NY MSA",659864,667089.3,674314.6,681539.9,688765.2,695990.5,703215.8,710441.1,717666.4,724891.7,732117,725163,718209,711255,704301,697347,690393,683439,676485,669531,662577,276.1,272.24,268.38,264.52,260.66,256.8,252.94,249.08,245.22,241.36,237.5,241.53,245.56,249.59,253.62,257.65,261.68,265.71,269.74,273.77,277.8
45060,"Syracuse, NY",PM25,Weighted Annual Mean,1,,,,,,,,,,,11,10.5,11.1,9.9,10,11.5,8.3,8.2,8.2,7.6,7.6,8.1,7.2,6.4,6.5,6.3,5,"Syracuse, NY MSA",659864,667089.3,674314.6,681539.9,688765.2,695990.5,703215.8,710441.1,717666.4,724891.7,732117,725163,718209,711255,704301,697347,690393,683439,676485,669531,662577,276.1,272.24,268.38,264.52,260.66,256.8,252.94,249.08,245.22,241.36,237.5,241.53,245.56,249.59,253.62,257.65,261.68,265.71,269.74,273.77,277.8
45060,"Syracuse, NY",PM25,98th Percentile,1,,,,,,,,,,,24,36,39,23,25,35,19,21,22,21,23,24,16,16,16,17,12,"Syracuse, NY MSA",659864,667089.3,674314.6,681539.9,688765.2,695990.5,703215.8,710441.1,717666.4,724891.7,732117,725163,718209,711255,704301,697347,690393,683439,676485,669531,662577,276.1,272.24,268.38,264.52,260.66,256.8,252.94,249.08,245.22,241.36,237.5,241.53,245.56,249.59,253.62,257.65,261.68,265.71,269.74,273.77,277.8
45060,"Syracuse, NY",SO2,99th Percentile,1,30,30,30,24,24,24,23,21,21,21,26,19,16,20,22,19,16,16,13,14,10,9,7,5,5,4,3,"Syracuse, NY MSA",659864,667089.3,674314.6,681539.9,688765.2,695990.5,703215.8,710441.1,717666.4,724891.7,732117,725163,718209,711255,704301,697347,690393,683439,676485,669531,662577,276.1,272.24,268.38,264.52,260.66,256.8,252.94,249.08,245.22,241.36,237.5,241.53,245.56,249.59,253.62,257.65,261.68,265.71,269.74,273.77,277.8
45180,"Talladega-Sylacauga, AL",PM25,Weighted Annual Mean,1,,,,,,,,,,,18.2,14.6,14.1,15.4,13.9,14.2,14.3,14.3,12.1,11.5,11.7,12.4,10.3,9.2,9.3,10,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45180,"Talladega-Sylacauga, AL",PM25,98th Percentile,1,,,,,,,,,,,45,31,30,31,35,34,34,35,29,24,21,25,21,17,19,22,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45220,"Tallahassee, FL",PM25,Weighted Annual Mean,1,,,,,,,,,,,13.6,12.5,12.9,11.8,13,12.8,12.4,12.2,10.6,9.7,9.7,9.2,8.6,8.1,9.3,7.6,6.7,"Tallahassee, FL MSA",233598,238692.1,243786.2,248880.3,253974.4,259068.5,264162.6,269256.7,274350.8,279444.9,284539,292826.4,301113.8,309401.2,317688.6,325976,334263.4,342550.8,350838.2,359125.6,367413,197.5,201.8,206.1,210.4,214.7,219,223.3,227.6,231.9,236.2,240.5,231.84,223.18,214.52,205.86,197.2,188.54,179.88,171.22,162.56,153.9
45220,"Tallahassee, FL",PM25,98th Percentile,1,,,,,,,,,,,30,31,28,24,28,31,27,38,23,25,23,22,21,20,21,17,16,"Tallahassee, FL MSA",233598,238692.1,243786.2,248880.3,253974.4,259068.5,264162.6,269256.7,274350.8,279444.9,284539,292826.4,301113.8,309401.2,317688.6,325976,334263.4,342550.8,350838.2,359125.6,367413,197.5,201.8,206.1,210.4,214.7,219,223.3,227.6,231.9,236.2,240.5,231.84,223.18,214.52,205.86,197.2,188.54,179.88,171.22,162.56,153.9
45300,"Tampa-St. Petersburg-Clearwater, FL",NO2,Annual Mean,2,13,12,11,11,10,11,10,10,11,13,12,11,11,10,9,8,8,8,7,6,6,5,5,5,5,4,4,"Tampa--St. Petersburg--Clearwater, FL MSA",2067959,2100762.8,2133566.6,2166370.4,2199174.2,2231978,2264781.8,2297585.6,2330389.4,2363193.2,2395997,2434721.6,2473446.2,2512170.8,2550895.4,2589620,2628344.6,2667069.2,2705793.8,2744518.4,2783243,809.5,822.36,835.22,848.08,860.94,873.8,886.66,899.52,912.38,925.24,938.1,955.02,971.94,988.86,1005.78,1022.7,1039.62,1056.54,1073.46,1090.38,1107.3
45300,"Tampa-St. Petersburg-Clearwater, FL",NO2,98th Percentile,1,63,53,56,58,48,51,49,57,57,57,58,48,48,45,41,36,41,42,41,38,38,34,34,34,30,26,31,"Tampa--St. Petersburg--Clearwater, FL MSA",2067959,2100762.8,2133566.6,2166370.4,2199174.2,2231978,2264781.8,2297585.6,2330389.4,2363193.2,2395997,2434721.6,2473446.2,2512170.8,2550895.4,2589620,2628344.6,2667069.2,2705793.8,2744518.4,2783243,809.5,822.36,835.22,848.08,860.94,873.8,886.66,899.52,912.38,925.24,938.1,955.02,971.94,988.86,1005.78,1022.7,1039.62,1056.54,1073.46,1090.38,1107.3
45300,"Tampa-St. Petersburg-Clearwater, FL",O3,4th Max,7,0.08,0.07,0.074,0.071,0.075,0.075,0.074,0.08,0.091,0.084,0.081,0.081,0.069,0.077,0.074,0.075,0.074,0.075,0.075,0.064,0.067,0.071,0.066,0.066,0.065,0.062,0.064,"Tampa--St. Petersburg--Clearwater, FL MSA",2067959,2100762.8,2133566.6,2166370.4,2199174.2,2231978,2264781.8,2297585.6,2330389.4,2363193.2,2395997,2434721.6,2473446.2,2512170.8,2550895.4,2589620,2628344.6,2667069.2,2705793.8,2744518.4,2783243,809.5,822.36,835.22,848.08,860.94,873.8,886.66,899.52,912.38,925.24,938.1,955.02,971.94,988.86,1005.78,1022.7,1039.62,1056.54,1073.46,1090.38,1107.3
45300,"Tampa-St. Petersburg-Clearwater, FL",PM10,2nd Max,3,46.3,46,50.7,51.3,56.7,49,47,63.7,61.7,44.7,49.3,49.3,41,41.7,37.3,43.3,48,52.3,46.7,34.7,41.7,32,35.7,30,44.7,42.7,32.7,"Tampa--St. Petersburg--Clearwater, FL MSA",2067959,2100762.8,2133566.6,2166370.4,2199174.2,2231978,2264781.8,2297585.6,2330389.4,2363193.2,2395997,2434721.6,2473446.2,2512170.8,2550895.4,2589620,2628344.6,2667069.2,2705793.8,2744518.4,2783243,809.5,822.36,835.22,848.08,860.94,873.8,886.66,899.52,912.38,925.24,938.1,955.02,971.94,988.86,1005.78,1022.7,1039.62,1056.54,1073.46,1090.38,1107.3
45300,"Tampa-St. Petersburg-Clearwater, FL",PM25,Weighted Annual Mean,1,,,,,,,,,,,12.3,11.3,10.3,9.3,9.6,10.4,9.5,9.7,8,7.4,8.1,7.5,6.8,6.2,6.5,6.8,7,"Tampa--St. Petersburg--Clearwater, FL MSA",2067959,2100762.8,2133566.6,2166370.4,2199174.2,2231978,2264781.8,2297585.6,2330389.4,2363193.2,2395997,2434721.6,2473446.2,2512170.8,2550895.4,2589620,2628344.6,2667069.2,2705793.8,2744518.4,2783243,809.5,822.36,835.22,848.08,860.94,873.8,886.66,899.52,912.38,925.24,938.1,955.02,971.94,988.86,1005.78,1022.7,1039.62,1056.54,1073.46,1090.38,1107.3
45300,"Tampa-St. Petersburg-Clearwater, FL",PM25,98th Percentile,1,,,,,,,,,,,29,28,22,18,20,25,21,24,17,16,16,15,15,15,15,15,16,"Tampa--St. Petersburg--Clearwater, FL MSA",2067959,2100762.8,2133566.6,2166370.4,2199174.2,2231978,2264781.8,2297585.6,2330389.4,2363193.2,2395997,2434721.6,2473446.2,2512170.8,2550895.4,2589620,2628344.6,2667069.2,2705793.8,2744518.4,2783243,809.5,822.36,835.22,848.08,860.94,873.8,886.66,899.52,912.38,925.24,938.1,955.02,971.94,988.86,1005.78,1022.7,1039.62,1056.54,1073.46,1090.38,1107.3
45300,"Tampa-St. Petersburg-Clearwater, FL",SO2,99th Percentile,3,209,190,187,169,184,135,130,144,133,164,121,136,123,117,87,73,75,67,45,37,32,25,21,19,18,12,13,"Tampa--St. Petersburg--Clearwater, FL MSA",2067959,2100762.8,2133566.6,2166370.4,2199174.2,2231978,2264781.8,2297585.6,2330389.4,2363193.2,2395997,2434721.6,2473446.2,2512170.8,2550895.4,2589620,2628344.6,2667069.2,2705793.8,2744518.4,2783243,809.5,822.36,835.22,848.08,860.94,873.8,886.66,899.52,912.38,925.24,938.1,955.02,971.94,988.86,1005.78,1022.7,1039.62,1056.54,1073.46,1090.38,1107.3
45460,"Terre Haute, IN",O3,4th Max,1,0.087,0.088,0.069,0.074,0.094,0.085,0.098,0.083,0.084,0.082,0.075,0.082,0.082,0.066,0.057,0.064,0.06,0.077,0.059,0.058,0.063,0.067,0.075,0.061,0.062,0.064,0.069,"Terre Haute, IN MSA",130812,132650,134488,136326,138164,140002,141840,143678,145516,147354,149192,151515.3,153838.6,156161.9,158485.2,160808.5,163131.8,165455.1,167778.4,170101.7,172425,171.9,169.37,166.84,164.31,161.78,159.25,156.72,154.19,151.66,149.13,146.6,143.71,140.82,137.93,135.04,132.15,129.26,126.37,123.48,120.59,117.7
45460,"Terre Haute, IN",PM10,2nd Max,1,87,66,53,65,55,61,46,53,52,48,54,47,43,54,43,54,38,54,38,42,44,38,36,32,35,35,29,"Terre Haute, IN MSA",130812,132650,134488,136326,138164,140002,141840,143678,145516,147354,149192,151515.3,153838.6,156161.9,158485.2,160808.5,163131.8,165455.1,167778.4,170101.7,172425,171.9,169.37,166.84,164.31,161.78,159.25,156.72,154.19,151.66,149.13,146.6,143.71,140.82,137.93,135.04,132.15,129.26,126.37,123.48,120.59,117.7
45460,"Terre Haute, IN",PM25,Weighted Annual Mean,1,,,,,,,,,,,15.7,15.2,14.5,14.1,12.7,15.4,13,14.1,12.4,11.8,13,12.4,10.4,10.4,11.1,9.5,8.7,"Terre Haute, IN MSA",130812,132650,134488,136326,138164,140002,141840,143678,145516,147354,149192,151515.3,153838.6,156161.9,158485.2,160808.5,163131.8,165455.1,167778.4,170101.7,172425,171.9,169.37,166.84,164.31,161.78,159.25,156.72,154.19,151.66,149.13,146.6,143.71,140.82,137.93,135.04,132.15,129.26,126.37,123.48,120.59,117.7
45460,"Terre Haute, IN",PM25,98th Percentile,1,,,,,,,,,,,34,38,40,35,27,43,31,31,26,25,29,27,24,23,28,20,21,"Terre Haute, IN MSA",130812,132650,134488,136326,138164,140002,141840,143678,145516,147354,149192,151515.3,153838.6,156161.9,158485.2,160808.5,163131.8,165455.1,167778.4,170101.7,172425,171.9,169.37,166.84,164.31,161.78,159.25,156.72,154.19,151.66,149.13,146.6,143.71,140.82,137.93,135.04,132.15,129.26,126.37,123.48,120.59,117.7
45460,"Terre Haute, IN",SO2,99th Percentile,2,154,148,160,134,159,112,128,88,126,129,121,154,99,113,132,119,102,112,129,128,115,117,100,91,103,87,89,"Terre Haute, IN MSA",130812,132650,134488,136326,138164,140002,141840,143678,145516,147354,149192,151515.3,153838.6,156161.9,158485.2,160808.5,163131.8,165455.1,167778.4,170101.7,172425,171.9,169.37,166.84,164.31,161.78,159.25,156.72,154.19,151.66,149.13,146.6,143.71,140.82,137.93,135.04,132.15,129.26,126.37,123.48,120.59,117.7
45500,"Texarkana, TX-AR",PM25,Weighted Annual Mean,1,,,,,,,,,,,14.7,15.1,13.2,13.3,12,13.1,13.3,12.4,11.2,10.3,12,10.9,10.5,10.4,9.6,9.4,9.4,"Texarkana, TX--Texarkana, AR MSA",120132,121093.7,122055.4,123017.1,123978.8,124940.5,125902.2,126863.9,127825.6,128787.3,129749,130376.8,131004.6,131632.4,132260.2,132888,133515.8,134143.6,134771.4,135399.2,136027,79.5,80.13,80.76,81.39,82.02,82.65,83.28,83.91,84.54,85.17,85.8,86.22,86.64,87.06,87.48,87.9,88.32,88.74,89.16,89.58,90
45500,"Texarkana, TX-AR",PM25,98th Percentile,1,,,,,,,,,,,31,30,36,27,28,31,32,27,24,21,21,23,19,28,19,19,19,"Texarkana, TX--Texarkana, AR MSA",120132,121093.7,122055.4,123017.1,123978.8,124940.5,125902.2,126863.9,127825.6,128787.3,129749,130376.8,131004.6,131632.4,132260.2,132888,133515.8,134143.6,134771.4,135399.2,136027,79.5,80.13,80.76,81.39,82.02,82.65,83.28,83.91,84.54,85.17,85.8,86.22,86.64,87.06,87.48,87.9,88.32,88.74,89.16,89.58,90
45780,"Toledo, OH",O3,4th Max,1,0.088,0.088,0.08,0.089,0.091,0.091,0.091,0.085,0.081,0.086,0.078,0.091,0.096,0.094,0.078,0.087,0.074,0.078,0.073,0.072,0.072,0.074,0.082,0.065,0.065,0.064,0.063,"Toledo, OH MSA",614128,614535.5,614943,615350.5,615758,616165.5,616573,616980.5,617388,617795.5,618203,621525.6,624848.2,628170.8,631493.4,634816,638138.6,641461.2,644783.8,648106.4,651429,450,450.3,450.6,450.9,451.2,451.5,451.8,452.1,452.4,452.7,453,447.95,442.9,437.85,432.8,427.75,422.7,417.65,412.6,407.55,402.5
45780,"Toledo, OH",PM25,Weighted Annual Mean,2,,,,,,,,,,,15.6,15.6,14.9,14.4,13.3,15.8,12.6,14.5,12.1,11.1,11.3,10.7,10,9.6,10.4,9.9,8.4,"Toledo, OH MSA",614128,614535.5,614943,615350.5,615758,616165.5,616573,616980.5,617388,617795.5,618203,621525.6,624848.2,628170.8,631493.4,634816,638138.6,641461.2,644783.8,648106.4,651429,450,450.3,450.6,450.9,451.2,451.5,451.8,452.1,452.4,452.7,453,447.95,442.9,437.85,432.8,427.75,422.7,417.65,412.6,407.55,402.5
45780,"Toledo, OH",PM25,98th Percentile,2,,,,,,,,,,,38,38,38,37,32,44,27,34,31,25,28,25,21,21,27,24,18,"Toledo, OH MSA",614128,614535.5,614943,615350.5,615758,616165.5,616573,616980.5,617388,617795.5,618203,621525.6,624848.2,628170.8,631493.4,634816,638138.6,641461.2,644783.8,648106.4,651429,450,450.3,450.6,450.9,451.2,451.5,451.8,452.1,452.4,452.7,453,447.95,442.9,437.85,432.8,427.75,422.7,417.65,412.6,407.55,402.5
45940,"Trenton, NJ",O3,4th Max,1,0.105,0.122,0.11,0.102,0.103,0.107,0.09,0.106,0.095,0.113,0.099,0.104,0.109,0.087,0.082,0.089,0.09,0.094,0.079,0.071,0.086,0.079,0.08,0.07,0.071,0.073,0.074,"Trenton, NJ PMSA",325824,328317.7,330811.4,333305.1,335798.8,338292.5,340786.2,343279.9,345773.6,348267.3,350761,352336.2,353911.4,355486.6,357061.8,358637,360212.2,361787.4,363362.6,364937.8,366513,1442,1453.05,1464.1,1475.15,1486.2,1497.25,1508.3,1519.35,1530.4,1541.45,1552.5,1560.47,1568.44,1576.41,1584.38,1592.35,1600.32,1608.29,1616.26,1624.23,1632.2
45940,"Trenton, NJ",PM25,Weighted Annual Mean,2,,,,,,,,,,,13.4,13.5,12.9,12.7,11.7,12.5,11.3,11.1,10.6,8.6,8.8,9.4,8.3,8.7,8.3,8,7.5,"Trenton, NJ PMSA",325824,328317.7,330811.4,333305.1,335798.8,338292.5,340786.2,343279.9,345773.6,348267.3,350761,352336.2,353911.4,355486.6,357061.8,358637,360212.2,361787.4,363362.6,364937.8,366513,1442,1453.05,1464.1,1475.15,1486.2,1497.25,1508.3,1519.35,1530.4,1541.45,1552.5,1560.47,1568.44,1576.41,1584.38,1592.35,1600.32,1608.29,1616.26,1624.23,1632.2
45940,"Trenton, NJ",PM25,98th Percentile,2,,,,,,,,,,,37,34,35,38,31,33,33,30,30,23,23,24,20,24,23,23,19,"Trenton, NJ PMSA",325824,328317.7,330811.4,333305.1,335798.8,338292.5,340786.2,343279.9,345773.6,348267.3,350761,352336.2,353911.4,355486.6,357061.8,358637,360212.2,361787.4,363362.6,364937.8,366513,1442,1453.05,1464.1,1475.15,1486.2,1497.25,1508.3,1519.35,1530.4,1541.45,1552.5,1560.47,1568.44,1576.41,1584.38,1592.35,1600.32,1608.29,1616.26,1624.23,1632.2
46060,"Tucson, AZ",CO,2nd Max,3,4.6,4.4,4.7,4.5,4.6,4.3,4,3.5,3.1,3.1,3.5,2.4,2.2,2.4,1.9,2,1.7,1.5,1.3,1.1,1.1,1.2,1.1,1,1,1.1,0.9,"Tucson, AZ MSA",666880,684566.6,702253.2,719939.8,737626.4,755313,772999.6,790686.2,808372.8,826059.4,843746,857397.7,871049.4,884701.1,898352.8,912004.5,925656.2,939307.9,952959.6,966611.3,980263,72.6,74.52,76.44,78.36,80.28,82.2,84.12,86.04,87.96,89.88,91.8,93.29,94.78,96.27,97.76,99.25,100.74,102.23,103.72,105.21,106.7
46060,"Tucson, AZ",NO2,Annual Mean,1,19,18,16,18,19,19,18,18,17,18,17,15,17,17,15,15,16,13,13,12,12,12,11,10,10,9,8,"Tucson, AZ MSA",666880,684566.6,702253.2,719939.8,737626.4,755313,772999.6,790686.2,808372.8,826059.4,843746,857397.7,871049.4,884701.1,898352.8,912004.5,925656.2,939307.9,952959.6,966611.3,980263,72.6,74.52,76.44,78.36,80.28,82.2,84.12,86.04,87.96,89.88,91.8,93.29,94.78,96.27,97.76,99.25,100.74,102.23,103.72,105.21,106.7
46060,"Tucson, AZ",NO2,98th Percentile,1,74,62,62,62,65,63,60,59,55,59,60,53,55,54,52,47,45,49,49,44,46,47,47,44,43,40,34,"Tucson, AZ MSA",666880,684566.6,702253.2,719939.8,737626.4,755313,772999.6,790686.2,808372.8,826059.4,843746,857397.7,871049.4,884701.1,898352.8,912004.5,925656.2,939307.9,952959.6,966611.3,980263,72.6,74.52,76.44,78.36,80.28,82.2,84.12,86.04,87.96,89.88,91.8,93.29,94.78,96.27,97.76,99.25,100.74,102.23,103.72,105.21,106.7
46060,"Tucson, AZ",O3,4th Max,4,0.073,0.073,0.072,0.077,0.074,0.078,0.074,0.073,0.073,0.07,0.074,0.067,0.075,0.074,0.069,0.075,0.072,0.07,0.071,0.066,0.068,0.072,0.069,0.069,0.065,0.065,0.065,"Tucson, AZ MSA",666880,684566.6,702253.2,719939.8,737626.4,755313,772999.6,790686.2,808372.8,826059.4,843746,857397.7,871049.4,884701.1,898352.8,912004.5,925656.2,939307.9,952959.6,966611.3,980263,72.6,74.52,76.44,78.36,80.28,82.2,84.12,86.04,87.96,89.88,91.8,93.29,94.78,96.27,97.76,99.25,100.74,102.23,103.72,105.21,106.7
46060,"Tucson, AZ",PM10,2nd Max,3,91,48,56.3,52,41,69,46.3,55.3,52.3,143,91,100,115.7,98.3,80.3,59.3,81,79.7,92,92,50.7,71.3,71,101.7,91.7,45,53,"Tucson, AZ MSA",666880,684566.6,702253.2,719939.8,737626.4,755313,772999.6,790686.2,808372.8,826059.4,843746,857397.7,871049.4,884701.1,898352.8,912004.5,925656.2,939307.9,952959.6,966611.3,980263,72.6,74.52,76.44,78.36,80.28,82.2,84.12,86.04,87.96,89.88,91.8,93.29,94.78,96.27,97.76,99.25,100.74,102.23,103.72,105.21,106.7
46060,"Tucson, AZ",PM25,Weighted Annual Mean,2,,,,,,,,,,,7.3,7.2,6.5,6.5,5.7,6.1,5.8,5.8,5.5,5.4,5.1,5.7,5.7,5.7,5.9,4.7,5.6,"Tucson, AZ MSA",666880,684566.6,702253.2,719939.8,737626.4,755313,772999.6,790686.2,808372.8,826059.4,843746,857397.7,871049.4,884701.1,898352.8,912004.5,925656.2,939307.9,952959.6,966611.3,980263,72.6,74.52,76.44,78.36,80.28,82.2,84.12,86.04,87.96,89.88,91.8,93.29,94.78,96.27,97.76,99.25,100.74,102.23,103.72,105.21,106.7
46060,"Tucson, AZ",PM25,98th Percentile,2,,,,,,,,,,,12,18,18,13,11,11,12,13,12,11,11,13,11,14,15,10,15,"Tucson, AZ MSA",666880,684566.6,702253.2,719939.8,737626.4,755313,772999.6,790686.2,808372.8,826059.4,843746,857397.7,871049.4,884701.1,898352.8,912004.5,925656.2,939307.9,952959.6,966611.3,980263,72.6,74.52,76.44,78.36,80.28,82.2,84.12,86.04,87.96,89.88,91.8,93.29,94.78,96.27,97.76,99.25,100.74,102.23,103.72,105.21,106.7
46140,"Tulsa, OK",O3,4th Max,2,0.09,0.086,0.078,0.076,0.085,0.094,0.085,0.082,0.087,0.088,0.089,0.081,0.083,0.085,0.071,0.078,0.081,0.071,0.073,0.07,0.071,0.083,0.084,0.07,0.064,0.064,0.065,"Tulsa, OK MSA",708954,718382.1,727810.2,737238.3,746666.4,756094.5,765522.6,774950.7,784378.8,793806.9,803235,816659.3,830083.6,843507.9,856932.2,870356.5,883780.8,897205.1,910629.4,924053.7,937478,141.4,143.28,145.16,147.04,148.92,150.8,152.68,154.56,156.44,158.32,160.2,159.13,158.06,156.99,155.92,154.85,153.78,152.71,151.64,150.57,149.5
46140,"Tulsa, OK",PM25,Weighted Annual Mean,1,,,,,,,,,,,12.4,12.4,11.8,11.9,10.6,12.2,10.4,12.2,11.4,10.7,10.7,11.2,9.7,9.3,9,8,9,"Tulsa, OK MSA",708954,718382.1,727810.2,737238.3,746666.4,756094.5,765522.6,774950.7,784378.8,793806.9,803235,816659.3,830083.6,843507.9,856932.2,870356.5,883780.8,897205.1,910629.4,924053.7,937478,141.4,143.28,145.16,147.04,148.92,150.8,152.68,154.56,156.44,158.32,160.2,159.13,158.06,156.99,155.92,154.85,153.78,152.71,151.64,150.57,149.5
